,TRACT,hurs,time,ppt,tmax,tmean,tmin,twbs
3824,77381,78.06596054309918,2026-04-27,4.18902015070084,27.30077375104237,23.482217698263167,19.663567902818386,20.564902589838695
3825,77381,74.64148750673735,2026-05-04,12.825449415923696,27.450358767006364,22.20263304055476,16.954967728946137,18.87648562102516
3826,77381,79.42919718314786,2026-05-11,2.366763179387194,29.15608063874268,23.621940592265886,18.087574774236156,20.925586273946756
3827,77381,69.73134459227269,2026-05-18,0.093080012189922,31.014355878813237,25.5365547542771,20.05901102073258,21.39344423283091
3828,77381,78.61281875977619,2026-05-25,7.650206234351217,30.16945364774643,25.124657489441233,20.080007426782046,22.23869111646653
3829,77381,75.67756624131437,2026-06-01,3.687645831579705,31.457205592159738,26.006243154488267,20.555361163442853,22.624414313479797
3830,77381,79.73297073238187,2026-06-08,8.158700227853103,31.378923582988705,27.217156356453096,23.055187942446864,24.400006641681657
3831,77381,74.75836284159459,2026-06-15,0.880917885237655,33.943244951521606,29.233121661440414,24.522819665578535,25.60547999754073
3832,77381,83.24918966590283,2026-06-22,17.635321731447206,31.578394376140082,27.685218857586506,23.791823489948435,25.349668518296795
3833,77381,68.74495501175844,2026-06-29,0.0,35.07084119450997,30.042749999118215,25.014656545665467,25.43684559540404
3842,77380,69.02261661390122,2026-01-05,0.0,22.690665782228244,14.828346964981629,6.965982645594167,11.3821947835737
3843,77380,76.45633065862991,2026-01-12,2.767835934789294,23.651924615601626,17.998674618970096,12.34531935152588,15.340768806010454
3844,77380,51.19695165077668,2026-01-19,0.39496483207467,16.60141916859715,9.95677611067076,3.312116411989223,5.231034457986881
3845,77380,85.09135661199697,2026-01-26,7.256006248084408,14.80449281125736,10.377272622477603,5.949902988355563,8.915091793287072
3846,77380,61.16200646351393,2026-02-02,0.0,11.621128393268505,4.696569298836418,-2.227990363889391,1.34896088719864
3847,77380,67.73331455306734,2026-02-09,3.904374785413522,22.59712369635513,14.138624219731945,5.680006104710153,10.542656368803959
3848,77380,78.52872757366173,2026-02-16,5.418438595681126,24.860890238784492,18.68146186881498,12.502039448912576,16.073978901889188
3849,77380,69.25031934832148,2026-02-23,0.0,24.658075876363476,18.456716220866145,12.255376209572649,14.919314584237359
3850,77380,64.29377350095339,2026-03-02,0.0,25.6602934903554,18.00689129600304,10.353472665218181,13.814254056172565
3851,77380,76.67838963094931,2026-03-09,4.548406986562373,27.58832164592127,23.479764325960247,19.37124066298299,20.371591454626973
3852,77380,69.48482779751474,2026-03-16,3.214394530488581,26.663956817187888,19.268973378492397,11.874042217811068,15.609214993097746
3853,77380,57.75580144896547,2026-03-23,0.0,24.285760253485936,16.54726237453911,8.808858763723432,11.927323291935565
3854,77380,67.28018597815237,2026-03-30,0.0,28.50468729601046,21.914576666583017,15.324409534236045,17.725928556120287
3855,77380,74.11451281695177,2026-04-06,5.709915069079429,27.009086532365853,22.702250815405296,18.39536951572859,19.35729191427204
3856,77380,71.54881194846841,2026-04-13,6.674114849685942,26.003081537604235,20.762537296027066,15.521588431495388,17.26569744960849
3857,77380,74.20120224165028,2026-04-20,1.860866994217265,27.919584967209595,22.68119872272007,17.442846756892813,19.364821654605223
3858,77380,79.17604790213309,2026-04-27,4.341011230435258,27.100536356641655,23.390267960540104,19.680009366155975,20.62753094254952
3859,77380,74.96276552626367,2026-05-04,13.358047629317818,27.43147279830009,22.239557991752825,17.04766898423707,18.9558457763409
3860,77380,80.20790521531006,2026-05-11,2.680805583380488,28.883004103665403,23.603460626642352,18.32388926395204,21.008380729575297
3861,77380,70.13442615626202,2026-05-18,0.023930785916994,30.709769472719795,25.535802346403518,20.361683533218997,21.447774516282756
3862,77380,79.65061914666781,2026-05-25,7.162353048869532,29.867777398724773,24.978242321784094,20.088787054092368,22.2455752123647
3863,77380,76.17502406368627,2026-06-01,3.681071153787006,31.233725182582692,25.969294074745463,20.70485361185802,22.663077333816055
3864,77380,80.65962575979229,2026-06-08,11.964777268313886,31.143432032224627,27.037073997624287,22.930772628787217,24.36023785171498
3865,77380,75.6806068562462,2026-06-15,0.976644519766906,33.6125134896863,29.068521082729887,24.524398881116706,25.588571616727293
3866,77380,84.04442686360292,2026-06-22,27.324366651106832,31.513091675025475,27.573015577567467,23.63270897126122,25.35580681083486
3867,77380,69.35491684213751,2026-06-29,0.0,34.90155762152949,29.958415136735965,25.015499743068496,25.454299361219537
3876,77073,68.43273279463632,2026-01-05,0.0,22.853556358370586,15.418199521853085,7.982794344054292,11.860399744469115
3877,77073,75.83542288722718,2026-01-12,3.673638708642702,23.635127312407423,18.390092228156043,13.145008331219058,15.656131265073576
3878,77073,50.647976579563746,2026-01-19,0.357881671834052,16.501974209097853,10.375968519331963,4.249950052069063,5.544801115431031
3879,77073,84.02930239125239,2026-01-26,8.358712274801197,15.061133958209556,10.933302392379462,6.80538488069169,9.354215746571853
3880,77073,60.632521206777035,2026-02-02,0.0,11.840173581143942,5.368835198902046,-1.102488043880293,1.917140607205513
3881,77073,64.95235367849082,2026-02-09,3.761588486721514,22.621798217359068,15.179109809885475,7.736367143220611,11.190810468982846
3882,77073,77.14042075710647,2026-02-16,4.01838002398947,24.97912767121313,19.387868732168894,13.796584542720463,16.5867361739202
3883,77073,67.41163383869923,2026-02-23,0.0,24.792486545327147,19.400574045376533,14.008652113275263,15.5549108807804
3884,77073,63.522129599596795,2026-03-02,0.0,25.5091936511502,18.741781095319762,11.974327221127663,14.393898736851366
3885,77073,77.57012162496078,2026-03-09,9.462934074696268,27.452567387670182,23.71395432894653,19.975284466202787,20.733658902965562
3886,77073,68.88056830286675,2026-03-16,4.127806863990426,26.48658002370755,19.756748911474535,13.0268798398984,15.990435237380067
3887,77073,57.28530574387547,2026-03-23,0.0,23.92036004990252,17.01935408991566,10.118299697149473,12.301087186584681
3888,77073,67.72187334621448,2026-03-30,0.0,28.10947860043666,22.261236184947865,16.412951681515224,18.103723442508223
3889,77073,73.26123584633868,2026-04-06,4.653847761126828,26.966735343474365,23.17349793888979,19.38019646116598,19.69863984047638
3890,77073,70.55998931066645,2026-04-13,11.691214447725507,25.850675679982025,21.26046913715844,16.670217468245504,17.593216408180634
3891,77073,73.40845607665322,2026-04-20,2.325700398501084,27.746959422612445,23.046301519272617,18.345636989233984,19.60792297622538
3892,77073,78.50496408434734,2026-04-27,3.966571912932206,26.935840944604006,23.69428476386168,20.452666936753765,20.84936630485685
3893,77073,73.1259962228652,2026-05-04,15.251619548788552,27.527970476596774,22.81155114608241,18.09508101978221,19.2841837097133
3894,77073,79.22619765061424,2026-05-11,4.989939853368704,28.799162669515475,24.127808200686268,19.456458062631288,21.374173672289142
3895,77073,68.73720033368008,2026-05-18,0.052926466757358,30.526445088670144,26.082560857785946,21.63859435561622,21.75151474189884
3896,77073,79.28361392964332,2026-05-25,11.078438699031992,29.596240016836642,25.307088299591136,21.0179052083904,22.514966976250058
3897,77073,74.85512411257197,2026-06-01,3.49501577628423,31.169910113664184,26.456932975303108,21.74395150115299,22.944682412347138
3898,77073,80.37575088203491,2026-06-08,12.153065091579306,30.807931326948648,27.299988784275648,23.792031147733486,24.568069128455054
3899,77073,76.10972313977352,2026-06-15,4.219919810945599,32.986157661230216,29.165487724400563,25.344802716050594,25.744247537615845
3900,77073,83.99871759482787,2026-06-22,17.996284602950777,31.19298584013281,27.779153004708633,24.36525593215918,25.546391119945877
3901,77073,68.84797133267271,2026-06-29,0.0,34.46116765619465,30.199561736529027,25.937965349966976,25.599642463779677
3910,77081,65.0753267533841,2026-01-05,0.0,23.312196461451236,16.622578633898918,9.932889395567392,12.616157474209336
3911,77081,74.08021049535752,2026-01-12,0.893277216113207,23.829610874062894,18.919444778917036,14.009148291438827,15.968315136873247
3912,77081,46.46231542770291,2026-01-19,0.10342882540621,16.884310246500323,11.391144470147003,5.898003110524351,6.012114982034368
3913,77081,81.15533053483992,2026-01-26,7.345493110585012,15.884882783282357,12.095610869061499,8.306533658367092,10.159713795853374
3914,77081,59.05165614101204,2026-02-02,0.0,12.326542940411837,6.351898513126311,0.377232785594573,2.685356429413548
3915,77081,64.09476495736632,2026-02-09,1.069239555222629,22.549064357659297,15.65717342689701,8.765275841346472,11.546339412548058
3916,77081,78.01453362771625,2026-02-16,4.193287463473231,25.00474977931268,19.78841175322332,14.571982925946587,17.07701520312693
3917,77081,67.3015886364247,2026-02-23,0.0,24.916349009010567,19.83347042653578,14.750581922385608,15.941530850843277
3918,77081,64.08089448045446,2026-03-02,0.0,25.2711285249953,19.221909597326626,13.172616711738616,14.908269711021509
3919,77081,77.3685744213729,2026-03-09,7.911916238097329,27.490066998605762,23.90559419215884,20.32121519801041,20.896958335043383
3920,77081,67.03954135737078,2026-03-16,2.452114396431331,26.503873669479656,20.307707877720745,14.111564983890512,16.272222968185407
3921,77081,55.67842938397594,2026-03-23,0.0,23.86732896099672,17.57910235063172,11.290882304465763,12.606780702195351
3922,77081,65.86515114567426,2026-03-30,0.0,28.280825041337323,22.843307682071895,17.40570699775,18.389379650895076
3923,77081,72.57956199153381,2026-04-06,2.695778268350423,27.069849821215065,23.50920493609304,19.948500910080174,19.92385714962999
3924,77081,69.68734854036262,2026-04-13,4.370340207350436,25.69437274084804,21.767901743989334,17.841530753984106,17.943877373107952
3925,77081,72.5806037666066,2026-04-20,5.86353926217393,28.035001288165446,23.229227958032816,18.423396932615322,19.673069991349017
3926,77081,79.65558133260863,2026-04-27,5.621445809684474,26.911165622828207,23.661427928441686,20.41161566605709,20.966670141596296
3927,77081,71.04900804577758,2026-05-04,12.76199104900185,27.856543525757917,23.22256380807921,18.588505865032108,19.408548113631422
3928,77081,78.98772145514467,2026-05-11,1.160470561101684,28.876853736504916,24.48050660133866,20.084259729233658,21.66142236268821
3929,77081,68.57883285943332,2026-05-18,0.05198935362934,30.616547266229368,26.24477588909556,21.87300616954253,21.87770547294072
3930,77081,80.48036115161821,2026-05-25,20.0302133466435,29.43027482153249,25.174646380932067,20.918991125663634,22.55330424594372
3931,77081,74.54385526040598,2026-06-01,4.142495994236623,31.21276342020574,26.522914858237616,21.83307405575173,22.954605567273568
3932,77081,79.88899295141884,2026-06-08,8.54645983646521,30.974105520252174,27.605498799102676,24.23678259977127,24.791865963069952
3933,77081,75.83031646691445,2026-06-15,5.236165309108521,32.85658753719261,29.380966155087933,25.905234284775425,25.90549811216204
3934,77081,84.54894385630658,2026-06-22,13.57541333700225,31.220453877246158,27.907764963269248,24.59508490232997,25.745579890208283
3935,77081,70.90762063406181,2026-06-29,0.0,34.10290331340097,29.97223849392893,25.841495068284818,25.71113198524735
3944,77069,66.8333082738964,2026-01-05,0.0,23.23806504268462,15.547027598175383,7.855953738373069,11.811183811568544
3945,77069,74.94327121152097,2026-01-12,3.715057677436092,23.927238944963225,18.374837057866618,12.822412683417507,15.517673170906873
3946,77069,49.53000254636022,2026-01-19,0.423531997412906,16.86841409562081,10.527606215634382,4.186732796886251,5.572011033722392
3947,77069,83.14545685020195,2026-01-26,9.104113872859099,15.303338865919612,10.987540146527063,6.671701384863584,9.301539057843948
3948,77069,59.25481347317849,2026-02-02,0.0,12.059021049530296,5.4362300401689,-1.186512108122546,1.864172256945863
3949,77069,64.41520641349096,2026-02-09,5.376310130099069,23.154024340688274,15.148655103700069,7.143294457246818,11.095891740770263
3950,77069,76.3339292226117,2026-02-16,3.992884969297193,25.40839968680613,19.396217133973305,13.384003718764594,16.49205119924969
3951,77069,66.50703546197725,2026-02-23,0.0,25.270219566110306,19.35506971330568,13.439892914805611,15.406167747053205
3952,77069,62.053656633268595,2026-03-02,0.0,26.14250116661803,18.91337629903867,11.684251074116675,14.361737831772666
3953,77069,74.87092001139537,2026-03-09,5.334672406998797,28.212577540397312,24.053573807307636,19.894635381909165,20.67156893273991
3954,77069,67.16426481804686,2026-03-16,4.474930572653273,27.28687721356512,19.979309316059794,12.67179498533266,15.977055596264568
3955,77069,55.23728760689947,2026-03-23,0.0,24.791102124360314,17.371942526693076,9.952753843002432,12.362510147431944
3956,77069,64.94061074334599,2026-03-30,0.0,28.976405780447482,22.693206009577118,16.410029896320403,18.12497279625329
3957,77069,71.20177222704166,2026-04-06,5.318645702982326,27.70735619776881,23.497638466770454,19.28792857155075,19.716212769978462
3958,77069,70.05578584614021,2026-04-13,17.639534764022333,26.48374837792292,21.367908450728375,16.252058224744104,17.61434700128984
3959,77069,71.9911755192365,2026-04-20,2.490476523173458,28.43575129156552,23.307650814407147,18.179517392329707,19.65295313830963
3960,77069,77.52581700601444,2026-04-27,4.456442696887835,27.56189629110149,23.902382113083615,20.24285639304412,20.890421816088985
3961,77069,72.96791976283154,2026-05-04,15.770381696155049,28.010631274659715,22.820029613095098,17.629369837004884,19.243613614542113
3962,77069,77.74698566749868,2026-05-11,2.66364786927288,29.451259223772777,24.29263324739098,19.13399270986032,21.329173306579513
3963,77069,67.30997705368269,2026-05-18,0.052111058852866,31.498631092896094,26.34351254935764,21.18844226684388,21.788742546103347
